"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 14 18:05:28 GMT 2023","Tue Nov 14 18:05:43 GMT 2023","15230","","by.itechart.DiscountTest","","by.itechart.DiscountTest","testInstallSteamWithDiscount","firefoxDiscountTest",""
